,Job ID,Job Description,Title,Designation,Min Experience,Max Experience,Category ID,Job URL,Location,Company ID,Company Name,Recruiter ID,Recruiter Name,Recruiter Designation,Min Salary,Max Salary,Functional Area,Skills
581,1421704,"<p>Job Title : Power BI and Data Lead<br/><br/>Experience : 5+ Years<br/><br/>Work Mode : Remote<br/><br/>Joining Timeframe : Immediate to 15 days<br/><br/>Job Description : <br/><br/>We are seeking an experienced Power BI and Data Lead to guide our business intelligence and analytics initiatives. This role involves both hands-on technical development and strategic leadership, with a focus on driving insights and data-driven decisions. As a Power BI Lead, you will oversee a team of developers and analysts, manage the BI project lifecycle, and serve as the primary liaison between business needs and technical solutions.<br/><br/>Key Responsibilities : <br/><br/>Leadership & Team Management :<br/><br/>- Lead, mentor, and develop a team of Power BI developers and data analysts, ensuring adherence to best practices and development standards.<br/><br/>- Oversee the full lifecycle of BI projects, from requirements gathering through to deployment and continuous improvement.<br/><br/>- Set project goals, define scope and deliverables, and monitor progress to ensure successful and timely completion.<br/><br/>Project Management :<br/><br/>- Define project objectives, create detailed project plans, and manage schedules.<br/><br/>- Coordinate with stakeholders to gather, prioritize, and translate business requirements into actionable BI solutions.<br/><br/>- Track project progress, manage expectations, and adjust project plans to accommodate changes and evolving requirements.<br/><br/>Technical Development :<br/><br/>- Design, develop, and deploy robust Power BI reports, dashboards, and data models to provide meaningful insights.<br/><br/>- Optimize Power BI solutions for performance, scalability, and usability, ensuring a high-quality user experience.<br/><br/>- Integrate Power BI with diverse data sources, including SQL databases, data warehouses, and cloud-based systems.<br/><br/>Data Analysis & Strategic Insight :<br/><br/>- Analyze complex datasets to uncover trends, patterns, and actionable insights, supporting data-driven decision-making across the organization.<br/><br/>- Collaborate with business units to understand their analytical needs, identify key performance indicators (KPIs), and develop relevant metrics for tracking.<br/><br/>- Establish data governance and quality assurance processes to maintain data integrity and reliability.<br/><br/>Collaboration & Communication :<br/><br/>- Present findings, insights, and recommendations to senior management, stakeholders, and cross-functional teams.<br/><br/>- Facilitate workshops, training sessions, and demos to ensure effective Power BI adoption and user proficiency.<br/><br/>- Serve as a subject matter expert on Power BI, providing guidance on best practices, functionality, and troubleshooting.<br/><br/>Continuous Improvement & Innovation :<br/><br/>- Stay updated on Power BI advancements and industry best practices, implementing relevant improvements to enhance existing BI processes and tools.<br/><br/>- Evaluate and refine ETL processes, optimizing data flow and ensuring effective integration with Power BI.<br/><br/>- Develop and document solutions, including algorithms, parameters, and data models, to streamline BI development and improve efficiency.<br/><br/>Key Skills : <br/><br/>- Power BI Proficiency : Expertise in Power BI development, including data modeling, DAX queries, and dashboard design.<br/><br/>- SQL & Data Warehousing : Strong SQL skills for data extraction, manipulation, and analysis, along with experience in data warehousing concepts and ETL processes.<br/><br/>- Analytical & Problem-Solving Abilities : A strong analytical mindset to transform complex business requirements into actionable insights.<br/><br/>- Project Management : Proven experience in managing projects, defining goals, timelines, and deliverables, with the ability to prioritize and multitask effectively.<br/><br/>- Leadership & Communication : Excellent interpersonal and communication skills, with the ability to lead a team and collaborate with both technical and non-technical stakeholders.<br/><br/>- Data Governance & Security : Knowledge of data governance frameworks and experience in implementing role-based access control in Power BI.<br/></p>",Exult Global - Power BI Lead - SQL/ETL ,Power BI Lead,5,10,7,https://www.hirist.com/j/exult-global-power-bi-lead-sqletl-1421704.html,Anywhere in India/Multiple Locations,0,Exult,209512,Beena Babu,Senior Talent Acquisition Manager,14,20,Data Analysis / Business Analysis,"Power BI, Data Analytics, Data Analyst, Business Intelligence, Reporting Analytics, Data Modeling, SQL, ETL"
582,1418903,"<p>Job Description :</p><p><br/></p><p>Responsibilities : <br/><br/>- Collect and interpret data from various sources to extract insights and help make informed decisions<br/><br/>- Create data models and work on data preparation for use in Power BI<br/><br/>- Develop visually appealing and user-friendly reports and dashboards using Power BI to assist in decision making<br/><br/>- Collaborate with cross-functional teams to understand their analytical needs<br/><br/>- Work on the integration of Power BI with other data sources and systems<br/><br/>- Provide training and support to end-users on the use of Power BI and other reporting tools.<br/><br/>- Proficient with DAX queries & Data modelling capabilities.<br/><br/>- Have knowledge of database fundamentals such as multidimensional database design, relational database design, and more.<br/><br/>- To create charts and document data with algorithms, parameters, models, and relations explanations<br/><br/>Requirements :<br/><br/>- Bachelor`s degree in Computer Science, Information Technology, or any related field.<br/><br/>- Minimum of 7 -9 years of experience in developing complex Power BI dashboards and reports.<br/><br/>- Proficient in SQL and data modeling.<br/><br/>- Experience in Alteryx<br/><br/>- Experience in data analysis and data visualization.<br/><br/>- Strong analytical skills with attention to detail.<br/><br/>- Ability to work on large data sets and design complex reports<br/><br/>- Familiarity with other data visualization tools such as Tableau and QlikView<br/><br/>- Excellent communication skills and the ability to work in a team environment<br/><br/>- If you have the above qualifications and are passionate about using Power BI to drive decision making, we would love to hear from you. </p>",Power BI Architect - Data Modeling ,Power BI Architect,7,10,7,https://www.hirist.com/j/power-bi-architect-data-modeling-1418903.html,Bangalore,3915,Sampoorna Consultants Pvt. Ltd,129028,Kiran Mane,HR,20,70,Technical / Solution Architect,"Power BI, Technical Architect, Data Modeling, DAX Power BI, SQL, Dashboard Design, Data Visualization, Alteryx"
583,1418660,"<p>Title : Power BI<br/><br/>Experience : 6-15 Years<br/><br/>Location : Hyderabad, Bangalore, Chennai<br/><br/>Responsibilities : <br/><br/>- Design, develop, and maintain robust Power BI solutions ( Experience in developing Tabular Reports )<br/><br/>- Demonstrate excellent proficiency in DAX to create complex calculations and visualizations.<br/><br/>- Build and optimize semantic models <br/><br/>- Apply data analysis skills using SQL. <br/><br/>- Understand data flows, ETLs, and impact on DAX expressions. <br/><br/>- Troubleshoot and resolve performance issues within the Power BI environment.<br/><br/>- Implement CI/CD practices and establish automated testing for Power BI reports <br/><br/>Required Skills : <br/><br/>- Technical Skills : Power BI, DAX, SQL<br/><br/>- Data Modeling : Tabular Database Design, Dimensional Modeling (star and snowflake schemas)<br/><br/>- Cloud Platforms : (Good to have) Azure (Data Lake, SQL, Data Factory), Snowflake<br/><br/>Responsibilities :<br/><br/>- Design, develop, and maintain robust Power BI solutions ( Experience in developing Tabular Reports )<br/><br/>- Demonstrate excellent proficiency in DAX to create complex calculations and visualizations.<br/><br/>- Build and optimize semantic models <br/><br/>- Apply data analysis skills using SQL. <br/><br/>- Understand data flows, ETLs, and impact on DAX expressions. <br/><br/>- Troubleshoot and resolve performance issues within the Power BI environment.<br/><br/>- Implement CI/CD practices and establish automated testing for Power BI reports <br/><br/>Required Skills :<br/><br/>- Technical Skills : Power BI, DAX, SQL<br/><br/>- Data Modeling : Tabular Database Design, Dimensional Modeling (star and snowflake schemas)<br/><br/>- Cloud Platforms : (Good to have) Azure (Data Lake, SQL, Data Factory), Snowflake</p>",Power BI Developer - SQL/ETL ,Power BI Developer,6,15,7,https://www.hirist.com/j/power-bi-developer-sqletl-1418660.html,Hyderabad,0,TETRAHED INC,197970,HR,Global Talent Acquisition Manager,30,49,Data Analysis / Business Analysis,"Power BI, Data Analytics, DAX Power BI, Reporting Analytics, SQL, ETL, Schema"
584,1420578,"<p>Job Description : </p><p><br/></p><p>Candidate should have a strong background in building solutions using the Microsoft Power Platform, including Power Apps, Power Automate, Power BI, Power Pages and Power Virtual Agents, along with proficiency in integrating these tools with other Microsoft services and third-party platforms.</p><p><br/></p><p>Key Responsibilities : </p><p><br/> </p><p>- Design, develop, and implement solutions on the Power Platform (Power Apps, Power Automate, Power BI, Power Virtual Agents).</p><p><br/> </p><p>- Create custom applications using Power Apps (Canvas and Model-driven apps) tailored to specific business needs.</p><p><br/> </p><p>- Automate business processes by developing workflows using Power Automate.</p><p><br/> </p><p>- Design data models and integrate data sources using Dataverse, SharePoint, and other external data sources.</p><p><br/> </p><p>- Develop and maintain Power BI reports and dashboards to deliver insights and data visualizations for business users.</p><p><br/> </p><p>- Collaborate with stakeholders to gather requirements and translate them into technical solutions on the Power Platform.</p><p><br/> </p><p>- Integrate Power Platform apps with Dynamics 365, Azure services, and third-party systems.</p><p><br/> </p><p>- Implement governance policies and standards for Power Platform solutions.</p><p><br/> </p><p>- Provide technical guidance and support for junior developers on the team.</p><p><br/> </p><p>- Ensure best practices are followed for performance, scalability, and security.</p><p><br/> </p><p>- Conduct troubleshooting and debugging to resolve technical issues.</p><p><br/> </p><p>- Stay updated with the latest Power Platform features and trends, and share knowledge with the team.</p>",Senior Power Platform Developer ,Senior Power Platform Developer,3,8,6,https://www.hirist.com/j/senior-power-platform-developer-1420578.html,Bangalore,0,TARENTO TECHNOLOGIES PRIVATE LIMITED,208820,Ashok Manjunath,Director Talent Acquisition,10,24,Other Software Development,"PowerApps, Power Automate, Dataverse, Sharepoint, MS Dynamics 365, Azure, Virtual Agent"
585,1421050,"<p><b>Summary of Role :<br/></b><br/>In this role, you will lead the team responsible for Automation Communities of Practice. <br/><br/>You'll be responsible for building, managing, and guiding these teams in the Global Delivery Center in India that will be part of global WTW technology teams.<br/><br/>This individual will partner with technology leaders for Architecture and Communities of Practice across WTW and their teams supported by collaboration within development centers to execute on the respective strategies and plans, provide thought leadership in the technology area, provide solutions, and ensure that delivery commitments are met or exceeded.<br/><br/>Seeking a hands-on, experienced, and collaborative technology leader who wants to use their talents to make a significant impact on the way WTW utilizes technology in the future.<br/><br/>The role will be part of the Global WTW Technology team as well as the Global Service Delivery team in India. The role will report directly to the Leader for Architecture & Communities of Practice and in a matrix to the Head of Technology for India GDC. Goal setting and performance management will be covered collaboratively with these leaders.<br/><br/><b>The Role :<br/></b><br/>- Partner and collaborate with business and enterprise technology leaders and teams to provide architecture support and best practices in cloud, analytics, common development, digital transformation, automation and other related areas to ensure the success of projects and deliver outcomes that meet WTW needs while providing leadership & direction to respective teams in the Global Delivery Center in India <br/><br/>- Responsible for implementation of technology processes and methodologies that meet the WTW needs including managing supply/demand of technology resources in the Global Delivery Center in India<br/><br/>- Accountable for attrition/retention as well as hiring strategies<br/><br/>- Lead, grow and develop high performing hybrid teams, ensure effective day to day operations, change management, ensure deadlines and service levels are met, provide learning & development opportunities, conduct performance reviews, and continually improve results<br/><br/>- Drive automation to simplify and improve based on technology strategy and leverage modern architectural patterns<br/><br/>- Establish regular governance cadence to measure and monitor relevant KPIs and communicate to relevant stakeholders<br/><br/>- Spearhead the successful adoption and execution of best practices and contribute to our Agile/Lean philosophy <br/><br/>- Actively participate and execute on the Technology and business transformation workstreams<br/><br/>- Establish regular governance cadence to measure and monitor relevant KPIs and communicate to relevant stakeholders<br/><br/><b>The Requirements :</b><br/><br/>- Bachelor's degree in Information Technology or related field is required<br/><br/>- 10+ years of experience in solution delivery or product platform development, enterprise/solution architecture functions with at least 5+ years of experience in leadership roles in automation and RPA space.<br/><br/>- Hands on experience in Power Apps and other RPA tools.<br/><br/>- Leadership skills and experience in managing and influencing technology teams in a non-hierarchical environment<br/><br/>- Ability to lead a team of highly skilled hands-on technology professionals who are responsible for translating business needs into technology solutions<br/><br/>- Must be a problem solver with a can-do attitude, possess good leadership skills in guiding and directing teams<br/><br/>- The ideal candidate will have good interpersonal and communication skills, leadership qualities and be a team player with emphasis on collaboration and partnerships<br/><br/>- Experience working with the full Microsoft technology stack, across platforms (Cloud, Data/Database, Power automation, UiPath), and with agile development methodologies is required<br/><br/>- Excellent organizational skills, multitasking ability and proven analytical, methodical thinking, problem solving and decision-making skills<br/><br/>- The following WTW competencies are essential for this role : Customer Focus, Problem Solving, Action Oriented, Strategic Agility, Results Focus, and Organizing & Planning</p>",Power Platform Automation Architect - RPA ,Power Platform Automation Architect,10,18,6,https://www.hirist.com/j/power-platform-automation-architect-rpa-1421050.html,Mumbai,0,WTW GLOBAL DELIVERY AND SOLUTIONS INDIA PVT LTD.,183355,Rakesh Chauhan,recruiter,20,40,Technical / Solution Architect,"Power Automate, Sharepoint, PowerApps, Solution Architect, RPA, UiPath, RPA Implementation, IT Process Automation"
586,1433719,"<p>About the role :<br/><br/>Turing is looking for people to join us in building ML platforms for our Fortune 500 customers. You will be a key member of the Turing GenAI delivery organization heading a team of other Turing engineers across different skill sets.<br/><br/>Required skills :<br/><br/>- 10+ years of professional experience in building applications using cloud services. </p><p><br/></p><p>- Prior experience in building Machine Learning platforms using cloud services.<br/><br/>- Cloud expertise: Deep knowledge of cloud platforms like AWS, Google Cloud Platform, or Azure, including their machine learning and data services (Azure preferred).<br/><br/>- DevOps skills: Experience with CI/CD pipelines, infrastructure as code, and containerization technologies like Docker and Kubernetes.<br/><br/>- Machine learning knowledge: Understanding of ML workflows, model training, and deployment processes.<br/><br/>- Data engineering: Familiarity with data pipelines, ETL processes, and data storage solutions.<br/><br/>- Software engineering: Strong programming skills, particularly in languages commonly used in ML like Python.<br/><br/>- System design: Ability to architect scalable, reliable systems that integrate various services.<br/><br/>- Automation: Expertise in automating workflows and processes across the ML lifecycle.<br/><br/>- Security and compliance: Knowledge of best practices for securing ML pipelines and ensuring regulatory compliance.<br/><br/>- Monitoring and logging: Experience setting up monitoring and logging for ML systems.<br/><br/>- Collaboration: Ability to work with data scientists, software engineers, and other stakeholders.<br/><br/>Roles & responsibilities :<br/><br/>- Evaluate and select appropriate cloud services for each stage of the ML lifecycle<br/><br/>- Design and implement the overall architecture of the MLOps platform<br/><br/>- Set up automated pipelines for data preparation, model training, and deployment<br/><br/>- Implement version control for code, data, and models<br/><br/>- Ensure the platform is scalable, secure, and compliant with relevant regulations<br/><br/>- Provide tools and interfaces for data scientists to easily leverage the platform<br/><br/>- Continuously optimize the platform for performance and cost-efficiency<br/><br/>- This role is crucial in bridging the gap between data science and operations, enabling organizations to efficiently develop, deploy, and maintain machine learning models at scale</p>",Machine Learning Platform Engineer ,Machine Learning Platform Engineer,10,16,7,https://www.hirist.com/j/machine-learning-platform-engineer-1433719.html,Remote,2822,SGS Technical Services Pvt. Ltd,134054,Aashita,Asst Manager-Recruitment,40,45,ML / DL Engineering,"Machine Learning, AWS, Azure, Python, SQL, MLOps, Google Cloud Platform, CI/CD Pipeline, ETL, Cloud Services, Generative AI"
587,1432743,"<p>About the role :</p><p><br/></p><p>Develop and maintain scalable pipelines for ML model retraining, containerization, validation, and approval :</p><p><br/></p><p>- You will be responsible for designing and managing robust pipelines that support the continuous retraining of machine learning models, ensuring they are scalable, secure, and efficient. </p><p><br/></p><p>- This includes implementing effective containerization strategies for deploying and validating models, as well as managing the approval process to ensure models meet performance standards.</p><p><br/></p><p>Develop and maintain model training datasets : </p><p><br/></p><p>- Your work will also involve creating, cleaning, and curating the training datasets needed to power machine learning models, ensuring data quality, consistency, and availability for model development.</p><p><br/></p><p>Collaborate with Data Scientists to design, validate, deploy, monitor, and maintain production-scale ML models : </p><p><br/></p><p>- You will actively work alongside Data Scientists to design models that meet business requirements, validate model performance, and deploy them into production environments. </p><p><br/></p><p>- Additionally, you'll monitor model performance to ensure continuous operation and improvement.</p><p><br/></p><p>Build and maintain solutions on Databricks, AWS, EKS, and Kubeflow : </p><p><br/></p><p>- You will be leveraging advanced platforms such as Databricks for big data analytics and model training, AWS for cloud-based solutions, EKS for container orchestration, and Kubeflow for managing machine learning workflows to ensure efficient development and deployment.</p><p><br/></p><p>Scale up existing pipelines to work with larger datasets and optimize resource usage : </p><p><br/></p><p>- As the scale of the data increases, you will be responsible for scaling existing pipelines to handle larger volumes of data while also optimizing the use of computational resources to maintain efficiency.</p><p><br/></p><p>Build and maintain infrastructure as code (IaC) in the cloud, that is resilient and can scale when needed : </p><p><br/></p><p>- You will use IaC practices to develop resilient cloud infrastructure, allowing for automatic scaling based on demand. This infrastructure will need to be robust, ensuring high availability and performance.</p><p><br/></p><p>Work with stakeholders across the organization to identify opportunities utilizing big data from many different sources : </p><p><br/></p><p>- You will collaborate with various stakeholders, including business and technical teams, to identify opportunities where big data from diverse sources can be harnessed to drive innovation and support business goals.</p><p><br/></p><p>About you :</p><p><br/></p><p>6-8 years of experience as a software engineer, with expertise in building ML and data pipelines (cybersecurity experience is a plus) : </p><p><br/></p><p>- You have a solid background in software engineering and a deep understanding of building and maintaining machine learning and data pipelines. </p><p><br/></p><p>- Experience with cybersecurity is an added benefit, particularly when dealing with sensitive data or security challenges.</p><p><br/></p><p>Bachelors degree in IT, Software Engineering, or Computer Science is preferred : </p><p><br/></p><p>- A degree in a relevant field demonstrates a strong academic foundation in the necessary principles for software development and system architecture.</p><p><br/></p><p>Proficient in Python, Linux shell scripting, and tools like PySpark, Pandas, and NumPy : </p><p><br/></p><p>- You are skilled in programming with Python, familiar with Linux shell scripting for automation tasks, and have hands-on experience with essential data manipulation tools like PySpark, Pandas, and NumPy, enabling you to handle large datasets and implement complex algorithms efficiently.</p><p><br/></p><p>Hands-on experience with Databricks, big data management, and core AWS services (EC2, S3, CloudWatch, Lambda, etc.) : </p><p><br/></p><p>- You have a proven track record of working with Databricks for data analytics and machine learning, managing large datasets, and utilizing AWS services such as EC2 for computing, S3 for storage, CloudWatch for monitoring, and Lambda for serverless computing.</p><p><br/></p><p>Knowledge of containerization (Kubernetes/EKS) and infrastructure-as-code tools (Terraform or CloudFormation) : </p><p><br/></p><p>- You are knowledgeable in containerization, particularly with Kubernetes and EKS, and have experience with IaC tools such as Terraform or CloudFormation, enabling you to automate infrastructure management and scaling.</p><p><br/></p><p>Skilled in debugging computational bottlenecks, troubleshooting, software testing, and optimizing data pipelines : </p><p><br/></p><p>- You are adept at identifying and resolving issues in data pipelines, particularly performance bottlenecks. </p><p><br/></p><p>- Your debugging, troubleshooting, and testing skills ensure that the pipelines you develop are robust, reliable, and efficient.</p><p><br/></p><p>Self-motivated, strong problem-solving skills, and comfortable collaborating remotely with international teams : </p><p><br/></p><p>- You are a proactive, independent problem-solver who thrives in a collaborative environment. </p><p><br/></p><p>- Your ability to work effectively with global teams, especially in a remote setup, is key to success in this role.</p>",McAfee - Machine Learning Platform Engineer ,Machine Learning Platform Engineer,4,7,7,https://www.hirist.com/j/mcafee-machine-learning-platform-engineer-1432743.html,Remote,772,McAfee Software (India) Pvt. Ltd,180930,Vertika Yadav,HR,12,21,ML / DL Engineering,"Machine Learning, Data Quality, Data Modeling, Azure Databricks, Data Pipeline, Python, PySpark, Big Data"
588,1430617,"<p>Job Description : </p><p><br/></p><p>Imagine what you could do here! The people here at Apple don't just create products - they build the kind of wonder that's revolutionized entire industries. It's the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. At Apple, inclusion is a shared responsibility, and we work together to foster a culture where everyone belongs and is inspired to do their best work.<br/><br/>Here on the Apple Store Online team, we are responsible for Apple's largest store. Our main goal is to deliver a magical, personal digital experience where customers can shop, buy and learn everything Apple, wherever they are. Each customer should feel like they are our only customer and our job is to set the bar for the experience they receive. To run such an extraordinary store, it takes extraordinary people, and we are looking for someone to help us do extraordinary things.<br/><br/>We are looking for a passionate, highly motivated, and hands-on applied Machine Learning Engineer. You will lead the way on our Online Retail Decision Automation team by researching and developing the next generation of algorithms used to drive the Apple Online experience! This role spans central areas of our Apple Online Store including developing models for product search, recommendation systems (e.g. ranking, page generation), personalization (e.g. evidence, messaging, marketing), Generative AI and optimizing Apple-wide systems & infrastructure. As a member of the fast-paced team, you will have the outstanding and great opportunity to be part of a new projects and craft upcoming products that will delight and encourage millions of Apple- s customers every day.<br/><br/>Description : <br/><br/>To be successful, you need a strong machine learning background, proven software development skills, a love of learning, and to collaborate with cross-functional teams, including researchers, engineers, data scientists/analysts, and product managers, to develop and implement machine learning algorithms. You'll mentor other MLE's and lead an effort to build scalable end-to-end machine learning solutions for our retail customers<br/><br/>Responsibilities : <br/><br/>- Design and Develop software components across ML stack that enables attribution from pipelines to tooling<br/><br/>- Collaborate and work closely with other ML Engineers and Attribution teams <br/><br/>- Engage in continuous learning and development, staying up-to-date with the latest advances in machine learning and software engineering<br/><br/>Minimum Qualifications : <br/><br/>- 8+ years of related experience building high throughput scalable applications or building machine learning models <br/><br/>- Proficiency in one or more object-oriented programming languages such as Python, Java, C++ and experience building distributed systems<br/><br/>- Hands on SQL and experience with Big Data Technologies<br/><br/>- Skilled in communication, problem solving, strategic thinking<br/><br/>- Bachelors in a quantitative field, such as Computer Science, Applied Mathematics, or Statistics, or equivalent professional experience<br/><br/>Preferred Qualifications : <br/><br/>- Experience building data processing pipelines and large scale machine learning platforms with experience in big data technologies like Spark, Flink, SQL, Snowflake/Hadoop, etc<br/><br/>- Experience operationalizing distributed applications<br/><br/>- Experience building full stack applications for big data analysis, feature extraction and annotations<br/><br/>Equal Opportunity : </p><p><br/></p><p>Apple is an equal opportunity employer that is committed to inclusion and diversity. We also take affirmative action to offer employment and advancement opportunities to all applicants, including minorities, women, protected veterans, and individuals with disabilities. Apple will not discriminate or retaliate against applicants who inquire about, disclose, or discuss their compensation or that of other applicants.<br/><br/>We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.</p>",Apple - Machine Learning Engineer - Java/Python ,Machine Learning Engineer,8,15,9,https://www.hirist.com/j/apple-machine-learning-engineer-javapython-1430617.html,Bangalore,7955,Apple INC,211379, ,recruiter,14,33,ML / DL Engineering,"Machine Learning, Data Science, Data Scientist, Java, Python, C++, Distributed Systems, Big Data, Spark, Apache Flink, Snowflake DB"
590,1430615,"<p>Job Description :</p><p><br/></p><p>Imagine what you could do here! The people here at Apple don't just create products - they build the kind of wonder that's revolutionized entire industries. It's the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. At Apple, inclusion is a shared responsibility, and we work together to foster a culture where everyone belongs and is inspired to do their best work.<br/><br/>Here on the Apple Store Online team, we are responsible for Apple's largest store. Our main goal is to deliver a magical, personal digital experience where customers can shop, buy and learn everything Apple, wherever they are. Each customer should feel like they are our only customer and our job is to set the bar for the experience they receive. To run such an extraordinary store, it takes extraordinary people, and we are looking for someone to help us do extraordinary things.<br/><br/>We are looking for a passionate, highly motivated, and hands-on applied Machine Learning Engineering leader. You will lead the way on our Online Retail Decision Automation team by researching and developing the next generation of algorithms used to drive the Apple Online experience! This role spans central areas of our Apple Online Store including developing models for product search, recommendation systems (e.g. ranking, page generation), personalization (e.g. evidence, messaging, marketing), Generative AI and optimizing Apple-wide systems & infrastructure. As a leader of the fast-paced team, you will have the outstanding and great opportunity to be part of a new projects and craft upcoming products that will delight and encourage millions of Apple- s customers every day.<br/><br/>DESCRIPTION : <br/><br/>To be successful, you need a strong machine learning background, proven software development skills, a love of learning, and to collaborate well in multi-disciplinary teams. You will need to exhibit strong communication and leadership skills, an ability to set priorities, and an execution focus in a multifaceted environment. <br/><br/>RESPONSIBILITIES : <br/><br/>- Attract, hire, and inspire a diverse world-class engineering team, fostering a culture of innovation, collaboration, and excellence<br/><br/>- Enable the engineers in the team to grow their careers by providing the right opportunities along with clear and timely feedback.<br/><br/>- Lead team of machine learning engineers and collaborate with x-functional teams overseeing the entire development lifecycle from design, implementation to operationalize robust, scalable and efficient machine learning solutions<br/><br/>- Stay up-to-date with emerging technologies, industry trends, and advancements in ML practices to identify opportunities for improvement and innovation and effectively communicate with stakeholders, providing regular updates on project status, progress, and any potential risks or challenges. <br/><br/>MINIMUM QUALIFICATIONS :<br/><br/>- 10+ years related experience in enterprise applications with 5+ years of managing large engineering teams <br/><br/>- Excellent leadership skills with a demonstrated ability to build, mentor and manage high-performing engineering teams. <br/><br/>- Prior experience collaboratively working and effectively communicating with geographically distributed teams, partners and leaders<br/><br/>- You can actively participate in investigations into realtime and offline analysis, and draw conclusions from data, recommend actions<br/><br/>PREFERRED QUALIFICATIONS : <br/><br/>- PhD or Masters in a quantitative field, such as Computer Science, Applied Mathematics, or Statistics, or equivalent professional experience<br/><br/>- Experience in Recommender Systems, Personalization, Search, Computational Advertising or Natural Language Processing including RAG based Generative AI and transformer architecture<br/><br/>- Experience with building data processing pipelines, large scale machine learning systems, and big data technologies (eg: Spark, SQL, Snowflake/Hadoop, etc)<br/><br/>- Proficiency in one or more object-oriented programming languages such as Python, Java, C++ and experience building highly scalable distributed systems<br/><br/>EQUAL OPPORTUNITY :<br/><br/>Apple is an equal opportunity employer that is committed to inclusion and diversity. We also take affirmative action to offer employment and advancement opportunities to all applicants, including minorities, women, protected veterans, and individuals with disabilities. Apple will not discriminate or retaliate against applicants who inquire about, disclose, or discuss their compensation or that of other applicants.<br/><br/>We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.</p>",Apple - Machine Learning Engineering Manager ,Machine Learning Engineering Manager,10,18,9,https://www.hirist.com/j/apple-machine-learning-engineering-manager-1430615.html,Bangalore,7955,Apple INC,211379, ,recruiter,24,45,Engineering Management,"Engineering Management, Machine Learning, Data Science, Data Scientist, Data Analytics, Spark, NLP, RAG, Big Data, Java, Python"
591,1433528,"<p>Must have :<br/><br/>- Experience with Python-based AI/ML frameworks<br/><br/>- Experience with ML frameworks (like Keras, PyTorch, Tensorflow) and libraries (like scikit-learn)<br/><br/>- Knowledge and practical application of statistical analysis and mathematical modeling concepts and principles<br/><br/>- Proficiency in cloud services like SageMaker, S3, EC2, Azure Machine Learning <br/><br/>- Ability to containerize machine learning applications for portability and reproducibility<br/><br/>- Understanding of container orchestration for managing and scaling containers in a cloud environment<br/><br/>- Monitoring and logging tools for tracking the performance and health of models<br/><br/>- Integration of machine learning workflows into CI/CD pipelines for automated deployment<br/><br/>- Hands on experience with cloud-based ML services for model training, deployment, and management<br/><br/>- Proficiency in version control for collaboration and code management<br/><br/>- Excellent communication skills<br/><br/>Good to Have : <br/><br/>- Experience working with large datasets, handling data pro processing tasks, and exploring data to identify patterns and insights<br/><br/>- Experience with object storage for managing large datasets<br/><br/>- Knowledge of databases for storing and retrieving data<br/><br/>- Ability to optimize costs associated cloud resources<br/><br/>- Understanding of cloud networking for secure and efficient communication between services<br/><br/>- Ability to work effectively in a cross-functional team</p>",Artificial Intelligence/Machine Learning Engineer ,Artificial Intelligence/Machine Learning Engineer,3,7,7,https://www.hirist.com/j/artificial-intelligencemachine-learning-engineer-1433528.html,Hyderabad,2457,Liveconnections,207735,Sruthi Gupta,Technical Recruiter,10,20,ML / DL Engineering,"Artificial Intelligence, Machine Learning, PyTorch, Tensorflow, Cloud Services, Statistical Analyst, Mathematical Modeling, Version Control System"
